t,vida
14.7337,5.402604103088379
14.7670,5.902603626251221
14.8003,1.4026031494140625
14.8337,1.902603030204773
14.8672,0.0
14.9006,0.4999999701976776
14.9337,0.9999998807907104
14.9671,1.4999998807907104
15.0003,1.999999761581421
15.0334,2.499999523162842
15.0670,2.9999992847442627
15.1005,3.4999990463256836
15.1337,3.9999988079071045
15.1670,4.499998569488525
15.2002,4.999998092651367
15.2340,5.499997615814209
15.2668,5.999997138977051
15.3007,6.499995708465576
15.3335,6.99999475479126
15.3668,7.499993801116943
15.4000,7.999992847442627
15.4336,8.499991416931152
15.4671,8.999990463256836
15.5005,9.49998950958252
15.5336,9.999988555908203
15.5670,10.499987602233887
15.6001,10.99998664855957
15.6340,11.499985694885254
15.6668,11.499985694885254
15.7006,12.499983787536621
15.7338,12.999981880187988
15.7669,13.499980926513672
15.8003,13.499980926513672
15.8336,13.499980926513672
15.8673,13.499980926513672
15.9005,13.499980926513672
15.9337,13.499980926513672
15.9668,13.499980926513672
16.0006,13.499980926513672
16.0339,13.499980926513672
16.0670,13.499980926513672
16.1003,13.499980926513672
16.1338,13.499980926513672
16.1670,13.499980926513672
16.2003,13.499980926513672
16.2336,13.499980926513672
16.2672,13.499980926513672
16.3006,13.499980926513672
16.3335,13.499980926513672
16.3671,13.499980926513672
16.4005,13.499980926513672
16.4340,13.499980926513672
16.4671,13.499980926513672
16.5004,13.499980926513672
16.5336,13.499980926513672
16.5671,13.499980926513672
16.6002,13.499980926513672
16.6339,13.499980926513672
16.6669,13.499980926513672
16.7001,13.499980926513672
16.7337,13.499980926513672
16.7670,13.499980926513672
16.8005,13.499980926513672
16.8339,14.499977111816406
16.8668,14.999975204467773
16.9002,15.499972343444824
16.9338,15.999970436096191
16.9669,16.499967575073242
17.0017,16.99996566772461
17.0341,17.499961853027344
17.0671,17.99995994567871
17.1003,18.499958038330078
17.1344,18.999956130981445
17.1671,19.499954223632812
17.2002,19.99995231628418
17.2341,20.499950408935547
17.2668,20.999948501586914
17.3006,21.49994659423828
17.3353,21.99994468688965
17.3674,22.499942779541016
17.4007,22.999940872192383
17.4338,23.49993896484375
17.4682,23.999935150146484
17.5032,24.49993133544922
17.5336,24.999927520751953
17.5671,25.49992561340332
17.6003,25.999921798706055
17.6339,26.499916076660156
17.6673,26.999910354614258
17.7048,27.499906539916992
17.7339,27.999902725219727
17.7671,28.499900817871094
17.8007,28.999897003173828
17.8335,29.49989128112793
17.8674,29.999887466430664
17.9006,30.4998836517334
17.9336,30.4998836517334
17.9674,30.4998836517334
18.0005,30.4998836517334
18.0337,30.4998836517334
18.0668,30.4998836517334
18.1005,30.4998836517334
18.1338,30.4998836517334
18.1669,30.4998836517334
18.2007,30.4998836517334
18.2349,30.4998836517334
18.2670,30.4998836517334
18.3004,30.4998836517334
18.3335,30.4998836517334
18.3670,30.4998836517334
18.4003,30.4998836517334
18.4340,30.4998836517334
18.4670,30.4998836517334
18.5001,30.4998836517334
18.5337,30.4998836517334
18.5668,30.4998836517334
18.6003,30.4998836517334
18.6341,30.4998836517334
18.6669,30.4998836517334
18.7006,30.4998836517334
18.7338,30.4998836517334
18.7672,30.4998836517334
18.8001,30.4998836517334
18.8338,30.4998836517334
18.8669,30.4998836517334
18.9001,30.4998836517334
18.9338,30.4998836517334
18.9672,30.4998836517334
19.0005,30.4998836517334
19.0339,30.4998836517334
19.0672,30.4998836517334
19.1004,30.4998836517334
19.1338,30.4998836517334
19.1672,30.4998836517334
19.2004,30.4998836517334
19.2336,30.4998836517334
19.2668,30.4998836517334
19.3002,30.4998836517334
19.3337,30.4998836517334
19.3669,30.4998836517334
19.4002,30.4998836517334
19.4336,30.4998836517334
19.4669,30.4998836517334
19.5004,30.4998836517334
19.5337,30.4998836517334
19.5671,30.4998836517334
19.6004,30.4998836517334
19.6336,30.4998836517334
19.6674,30.4998836517334
19.7006,30.4998836517334
19.7336,30.4998836517334
19.7674,30.4998836517334
19.8004,30.4998836517334
19.8336,30.4998836517334
19.8671,30.4998836517334
19.9004,30.4998836517334
19.9335,30.4998836517334
19.9669,30.4998836517334
20.0004,30.4998836517334
20.0336,30.4998836517334
20.0672,30.4998836517334
20.1003,30.4998836517334
20.1339,30.4998836517334
20.1671,30.4998836517334
20.2001,30.4998836517334
20.2337,30.4998836517334
20.2671,30.4998836517334
20.3004,30.4998836517334
20.3335,30.4998836517334
20.3669,30.4998836517334
20.4001,30.4998836517334
20.4336,30.4998836517334
20.4668,30.4998836517334
20.5001,30.4998836517334
20.5334,30.4998836517334
20.5671,30.4998836517334
20.6004,30.4998836517334
20.6336,30.4998836517334
20.6670,30.4998836517334
20.7005,30.4998836517334
20.7337,30.4998836517334
20.7671,30.4998836517334
