t,vida
9.9505,992700.0
9.9669,992700.0
9.9838,992700.0
10.0003,992700.0
10.0167,992700.0
10.0338,992700.0
10.0505,992700.0
10.0670,992700.0
10.0836,992700.0
10.1004,992700.0
10.1171,992700.0
10.1336,992700.0
10.1503,992700.0
10.1668,992700.0
10.1840,992700.0
10.2002,992700.0
10.2172,992700.0
10.2338,992700.0
10.2503,992700.0
10.2669,992700.0
10.2839,992700.0
10.3002,992700.0
10.3168,992700.0
10.3337,992700.0
10.3501,992700.0
10.3669,992700.0
10.3835,992700.0
10.4002,992700.0
10.4173,992700.0
10.4339,992700.0
10.4502,992700.0
10.4669,992700.0
10.4837,992700.0
10.5003,992700.0
10.5167,992700.0
10.5335,992695.0
10.5503,992695.0
10.5669,992695.0
10.5837,992695.0
10.6002,992695.0
10.6174,992695.0
10.6339,992690.0
10.6505,992690.0
10.6671,992690.0
10.6834,992690.0
10.7006,992690.0
10.7171,992690.0
10.7337,992690.0
10.7505,992690.0
10.7672,992685.0
10.7834,992685.0
10.8002,992685.0
10.8176,992685.0
10.8337,992685.0
10.8504,992685.0
10.8670,992685.0
10.8839,992685.0
10.9005,992680.0
10.9169,992680.0
10.9336,992680.0
10.9501,992680.0
10.9668,992680.0
10.9838,992680.0
11.0002,992680.0
11.0173,992680.0
11.0339,992680.0
11.0502,992680.0
11.0669,992680.0
11.0836,992680.0
11.1006,992680.0
11.1168,992680.0
11.1336,992680.0
11.1501,992680.0
11.1672,992680.0
11.1837,992680.0
11.2001,992680.0
11.2172,992680.0
11.2339,992680.0
11.2502,992680.0
11.2670,992680.0
11.2836,992680.0
11.3001,992680.0
11.3175,992680.0
11.3336,992675.0
11.3506,992675.0
11.3669,992675.0
11.3837,992675.0
11.4001,992670.0
11.4171,992670.0
11.4337,992670.0
11.4504,992670.0
11.4670,992670.0
11.4836,992670.0
11.5005,992670.0
11.5169,992670.0
11.5340,992670.0
11.5505,992670.0
11.5670,992670.0
11.5836,992670.0
11.6003,992670.0
