t,vida
3.1001,225.42063903808594
3.1336,225.42063903808594
3.1672,225.42063903808594
3.2002,225.42063903808594
3.2336,225.42063903808594
3.2669,225.42063903808594
3.3005,225.42063903808594
3.3335,225.42063903808594
3.3671,225.42063903808594
3.4002,225.42063903808594
3.4336,225.42063903808594
3.4671,225.42063903808594
3.5002,225.42063903808594
3.5339,225.42063903808594
3.5670,225.42063903808594
3.6001,225.42063903808594
3.6337,225.42063903808594
3.6668,225.42063903808594
3.7002,225.42063903808594
3.7335,225.42063903808594
3.7673,225.42063903808594
3.8002,225.42063903808594
3.8337,225.42063903808594
3.8670,225.42063903808594
3.9002,225.42063903808594
3.9335,225.42063903808594
3.9671,225.42063903808594
4.0002,225.42063903808594
4.0334,225.42063903808594
4.0670,225.42063903808594
4.1005,225.42063903808594
4.1337,225.42063903808594
4.1672,225.42063903808594
4.2003,225.42063903808594
4.2337,225.42063903808594
4.2672,225.42063903808594
4.3003,225.42063903808594
4.3337,225.42063903808594
4.3670,225.42063903808594
4.4003,225.42063903808594
4.4335,225.42063903808594
4.4672,225.42063903808594
4.5002,225.42063903808594
4.5336,225.42063903808594
4.5669,225.42063903808594
4.6006,225.42063903808594
4.6336,225.42063903808594
4.6671,225.42063903808594
4.7001,225.42063903808594
4.7338,225.42063903808594
4.7670,225.42063903808594
4.8004,225.42063903808594
4.8339,225.42063903808594
4.8671,225.42063903808594
4.9006,225.42063903808594
4.9336,225.42063903808594
4.9669,225.42063903808594
5.0002,225.42063903808594
5.0338,225.42063903808594
5.0669,225.42063903808594
5.1002,225.42063903808594
5.1337,225.42063903808594
5.1672,225.42063903808594
5.2005,225.42063903808594
5.2336,225.42063903808594
5.2670,225.42063903808594
5.3004,225.42063903808594
5.3337,225.42063903808594
5.3671,225.42063903808594
5.4001,220.42063903808594
5.4335,215.42063903808594
5.4675,215.42063903808594
5.5006,215.42063903808594
5.5336,215.42063903808594
5.5667,215.42063903808594
5.6003,215.42063903808594
5.6338,215.42063903808594
5.6672,215.42063903808594
5.7002,215.42063903808594
5.7335,215.42063903808594
5.7669,215.42063903808594
5.8005,215.42063903808594
5.8338,215.42063903808594
5.8667,215.42063903808594
5.9003,215.42063903808594
5.9336,215.42063903808594
5.9670,215.42063903808594
6.0003,215.42063903808594
6.0337,215.42063903808594
6.0669,215.42063903808594
6.1003,215.42063903808594
6.1334,215.42063903808594
6.1672,215.42063903808594
6.2006,215.42063903808594
6.2335,215.42063903808594
6.2672,215.42063903808594
6.3004,215.42063903808594
6.3336,215.42063903808594
6.3670,215.42063903808594
6.4003,215.42063903808594
6.4334,210.42063903808594
6.4672,210.42063903808594
6.5002,210.42063903808594
6.5335,210.42063903808594
6.5672,210.42063903808594
6.6003,210.42063903808594
6.6339,210.42063903808594
6.6670,210.42063903808594
6.7005,210.42063903808594
6.7335,210.42063903808594
6.7668,210.42063903808594
6.8005,210.42063903808594
6.8335,210.42063903808594
6.8667,210.42063903808594
6.9003,210.42063903808594
6.9336,210.42063903808594
6.9668,210.42063903808594
7.0005,210.42063903808594
7.0337,210.42063903808594
7.0672,210.42063903808594
7.1005,210.42063903808594
7.1338,210.42063903808594
7.1671,210.42063903808594
7.2005,210.42063903808594
7.2338,210.42063903808594
7.2672,210.42063903808594
7.3002,210.42063903808594
7.3335,210.42063903808594
7.3671,210.42063903808594
7.4003,210.42063903808594
7.4341,210.42063903808594
7.4673,210.42063903808594
7.5005,210.42063903808594
7.5338,210.42063903808594
7.5673,210.42063903808594
7.6005,210.42063903808594
7.6335,210.42063903808594
7.6670,210.42063903808594
7.7001,210.42063903808594
7.7336,210.42063903808594
7.7671,210.42063903808594
7.8001,210.42063903808594
7.8339,210.42063903808594
7.8672,210.42063903808594
7.9003,210.42063903808594
7.9334,210.42063903808594
7.9671,210.42063903808594
8.0004,210.42063903808594
8.0335,210.42063903808594
8.0670,210.42063903808594
8.1002,210.42063903808594
8.1340,210.42063903808594
8.1668,210.42063903808594
8.2004,210.42063903808594
8.2335,210.42063903808594
8.2671,210.42063903808594
8.3003,210.42063903808594
8.3334,210.42063903808594
8.3670,210.42063903808594
8.4005,210.42063903808594
8.4334,210.42063903808594
8.4671,210.42063903808594
8.5002,210.42063903808594
8.5334,210.42063903808594
8.5673,210.42063903808594
8.6002,210.42063903808594
8.6336,210.42063903808594
8.6668,210.42063903808594
8.7000,210.42063903808594
8.7339,210.42063903808594
8.7671,210.42063903808594
8.8002,210.42063903808594
8.8338,210.42063903808594
8.8667,210.42063903808594
8.9002,210.42063903808594
8.9340,210.42063903808594
8.9671,210.42063903808594
9.0000,210.42063903808594
9.0335,210.42063903808594
9.0671,210.42063903808594
9.1004,210.42063903808594
9.1338,210.42063903808594
9.1668,210.42063903808594
9.2005,210.42063903808594
9.2335,210.42063903808594
9.2668,210.42063903808594
9.3002,210.42063903808594
9.3338,210.42063903808594
9.3669,210.42063903808594
9.4003,210.42063903808594
9.4336,210.42063903808594
9.4667,210.92062377929688
9.5004,211.4206085205078
9.5335,211.92059326171875
9.5672,212.4205780029297
9.6004,212.92056274414062
9.6335,213.42054748535156
9.6669,213.9205322265625
9.7002,214.42051696777344
9.7335,214.92050170898438
9.7668,215.42047119140625
9.8002,215.9204559326172
9.8339,216.42044067382812
9.8670,216.92042541503906
9.9002,217.42041015625
9.9339,217.92037963867188
9.9670,218.4203643798828
10.0001,218.92034912109375
10.0335,219.4203338623047
10.0670,219.92031860351562
10.1002,220.42030334472656
10.1335,220.92027282714844
10.1668,221.42025756835938
10.2005,221.9202423095703
10.2336,222.42022705078125
10.2672,222.9202117919922
10.3003,223.42018127441406
10.3339,223.920166015625
10.3668,224.42015075683594
10.4003,224.92013549804688
10.4334,225.4201202392578
10.4671,225.4201202392578
10.5005,225.4201202392578
10.5335,225.4201202392578
10.5673,225.4201202392578
10.6001,225.4201202392578
10.6336,225.4201202392578
10.6667,225.4201202392578
10.7005,225.4201202392578
10.7337,225.4201202392578
10.7671,225.4201202392578
10.8001,225.4201202392578
10.8337,225.4201202392578
10.8670,225.4201202392578
10.9001,225.4201202392578
10.9336,225.4201202392578
10.9671,225.4201202392578
11.0003,225.4201202392578
11.0336,225.4201202392578
11.0670,225.4201202392578
11.1004,225.4201202392578
11.1334,225.4201202392578
11.1671,225.4201202392578
11.2002,225.4201202392578
11.2335,225.4201202392578
11.2672,225.4201202392578
11.3000,225.4201202392578
11.3335,225.4201202392578
11.3670,225.4201202392578
11.4005,225.4201202392578
11.4339,225.4201202392578
11.4668,225.4201202392578
11.5005,225.4201202392578
11.5336,225.4201202392578
11.5669,225.4201202392578
11.6002,225.4201202392578
11.6337,225.4201202392578
11.6671,225.4201202392578
11.7004,225.4201202392578
11.7335,225.4201202392578
11.7670,225.4201202392578
11.8002,225.4201202392578
11.8334,225.4201202392578
11.8667,225.4201202392578
11.9007,225.4201202392578
11.9339,225.4201202392578
11.9669,225.4201202392578
12.0002,225.4201202392578
12.0335,225.4201202392578
12.0668,225.4201202392578
12.1005,225.4201202392578
12.1337,225.4201202392578
12.1672,225.4201202392578
12.2002,225.4201202392578
12.2337,225.4201202392578
12.2668,225.4201202392578
12.3003,225.4201202392578
12.3334,225.4201202392578
12.3674,225.4201202392578
12.4005,225.4201202392578
12.4335,225.4201202392578
12.4669,225.4201202392578
12.5001,225.4201202392578
12.5339,220.4201202392578
12.5672,215.4201202392578
12.6004,215.4201202392578
12.6337,215.4201202392578
12.6671,215.4201202392578
12.7007,215.4201202392578
12.7334,215.4201202392578
12.7667,215.4201202392578
12.8004,215.4201202392578
12.8339,215.4201202392578
12.8670,215.4201202392578
12.9002,215.4201202392578
12.9339,215.4201202392578
12.9672,215.4201202392578
13.0003,215.4201202392578
13.0336,215.4201202392578
13.0668,215.4201202392578
13.1002,215.4201202392578
13.1335,215.4201202392578
13.1672,215.4201202392578
13.2001,215.4201202392578
13.2338,215.4201202392578
13.2669,215.4201202392578
13.3002,215.4201202392578
13.3338,215.4201202392578
13.3671,215.4201202392578
13.4003,215.4201202392578
13.4338,215.4201202392578
13.4669,215.4201202392578
13.5006,215.4201202392578
13.5337,215.4201202392578
13.5668,215.4201202392578
13.6002,215.4201202392578
13.6338,215.4201202392578
13.6671,215.4201202392578
13.7007,215.4201202392578
13.7335,215.4201202392578
13.7670,215.4201202392578
13.8003,215.4201202392578
13.8336,215.4201202392578
13.8673,215.4201202392578
13.9004,215.4201202392578
13.9336,215.4201202392578
13.9671,215.4201202392578
14.0000,215.4201202392578
14.0337,215.4201202392578
14.0670,215.4201202392578
14.1003,215.4201202392578
14.1337,215.4201202392578
14.1671,215.4201202392578
14.2005,215.4201202392578
14.2336,215.4201202392578
14.2670,215.4201202392578
14.3005,215.4201202392578
14.3336,215.4201202392578
14.3672,215.4201202392578
14.4004,215.4201202392578
14.4339,215.4201202392578
14.4669,215.4201202392578
14.5006,215.4201202392578
14.5338,215.4201202392578
14.5672,215.4201202392578
14.6005,215.4201202392578
14.6335,215.4201202392578
14.6669,215.4201202392578
14.7002,215.4201202392578
14.7334,215.4201202392578
14.7669,215.4201202392578
14.8004,210.4201202392578
14.8337,210.4201202392578
14.8670,210.4201202392578
14.9006,210.4201202392578
14.9338,210.4201202392578
14.9671,210.4201202392578
15.0001,210.4201202392578
15.0339,210.4201202392578
15.0669,210.4201202392578
15.1005,210.4201202392578
15.1337,210.4201202392578
15.1673,210.4201202392578
15.2002,210.4201202392578
15.2336,210.4201202392578
15.2669,210.4201202392578
15.3003,210.4201202392578
15.3335,210.4201202392578
15.3670,210.4201202392578
15.4003,210.4201202392578
15.4337,210.4201202392578
15.4670,210.4201202392578
15.5002,210.4201202392578
15.5338,210.4201202392578
15.5672,210.4201202392578
15.6002,210.4201202392578
15.6339,210.4201202392578
15.6670,210.4201202392578
15.7003,210.4201202392578
15.7334,210.4201202392578
15.7670,210.4201202392578
15.8006,210.4201202392578
15.8339,210.4201202392578
15.8673,210.4201202392578
15.9006,210.4201202392578
15.9336,210.4201202392578
15.9671,210.4201202392578
16.0004,210.4201202392578
16.0340,210.4201202392578
16.0668,210.4201202392578
16.1005,210.4201202392578
16.1338,210.4201202392578
16.1671,210.4201202392578
16.2003,210.4201202392578
16.2337,210.4201202392578
16.2670,210.4201202392578
16.3006,210.4201202392578
16.3336,210.4201202392578
16.3668,210.4201202392578
16.4006,210.4201202392578
16.4338,210.4201202392578
16.4668,210.4201202392578
16.5002,210.4201202392578
16.5338,210.4201202392578
16.5670,210.4201202392578
16.6003,210.92010498046875
16.6338,211.4200897216797
16.6668,211.92007446289062
16.7001,212.42005920410156
16.7335,212.9200439453125
16.7669,213.42002868652344
16.8005,213.9199981689453
16.8338,214.41998291015625
16.8669,214.9199676513672
16.9005,215.41995239257812
16.9335,215.91993713378906
16.9672,216.41990661621094
17.0002,216.91989135742188
17.0337,217.4198760986328
17.0669,217.91986083984375
17.1003,218.4198455810547
17.1337,218.91981506347656
17.1669,219.4197998046875
17.2003,219.91978454589844
17.2334,220.41976928710938
17.2674,220.9197540283203
17.3004,221.4197235107422
17.3335,221.91970825195312
17.3672,222.41969299316406
17.4002,222.919677734375
17.4339,223.41966247558594
17.4672,223.9196319580078
17.5005,224.41961669921875
17.5337,224.9196014404297
17.5668,225.41958618164062
17.6004,225.41958618164062
17.6338,225.41958618164062
17.6671,225.41958618164062
17.7005,225.41958618164062
17.7339,225.41958618164062
17.7669,225.41958618164062
17.8002,225.41958618164062
17.8335,225.41958618164062
17.8672,225.41958618164062
17.9007,225.41958618164062
17.9339,225.41958618164062
17.9669,225.41958618164062
18.0002,225.41958618164062
18.0335,225.41958618164062
18.0668,225.41958618164062
18.1001,225.41958618164062
18.1337,225.41958618164062
18.1672,225.41958618164062
18.2004,225.41958618164062
18.2335,225.41958618164062
18.2673,225.41958618164062
18.3004,225.41958618164062
18.3335,225.41958618164062
18.3670,225.41958618164062
18.4004,225.41958618164062
18.4338,225.41958618164062
18.4672,225.41958618164062
18.5002,225.41958618164062
18.5339,225.41958618164062
18.5671,225.41958618164062
18.6005,225.41958618164062
18.6335,225.41958618164062
18.6672,225.41958618164062
18.7003,225.41958618164062
18.7340,225.41958618164062
18.7668,225.41958618164062
18.8004,225.41958618164062
18.8337,225.41958618164062
18.8669,225.41958618164062
18.9007,225.41958618164062
18.9336,225.41958618164062
18.9668,225.41958618164062
19.0002,225.41958618164062
19.0337,225.41958618164062
19.0672,225.41958618164062
19.1004,225.41958618164062
19.1337,225.41958618164062
19.1670,225.41958618164062
19.2006,225.41958618164062
19.2338,225.41958618164062
19.2671,225.41958618164062
19.3006,225.41958618164062
19.3335,225.41958618164062
19.3671,225.41958618164062
19.4002,225.41958618164062
19.4339,225.41958618164062
19.4669,225.41958618164062
19.5001,225.41958618164062
19.5338,225.41958618164062
19.5669,225.41958618164062
19.6005,225.41958618164062
19.6335,225.41958618164062
19.6668,225.41958618164062
19.7005,225.41958618164062
19.7336,225.41958618164062
19.7672,225.41958618164062
19.8003,225.41958618164062
19.8335,225.41958618164062
19.8672,225.41958618164062
19.9001,225.41958618164062
19.9335,225.41958618164062
19.9671,225.41958618164062
20.0003,225.41958618164062
20.0335,225.41958618164062
20.0672,225.41958618164062
20.1005,225.41958618164062
20.1338,225.41958618164062
20.1669,225.41958618164062
20.2003,225.41958618164062
20.2336,225.41958618164062
20.2671,225.41958618164062
20.3004,225.41958618164062
20.3339,225.41958618164062
20.3673,225.41958618164062
20.4002,225.41958618164062
20.4336,225.41958618164062
20.4670,225.41958618164062
20.5004,225.41958618164062
20.5339,225.41958618164062
20.5670,225.41958618164062
20.6003,225.41958618164062
20.6338,225.41958618164062
20.6673,225.41958618164062
20.7005,225.41958618164062
20.7339,225.41958618164062
20.7671,225.41958618164062
20.8005,225.41958618164062
20.8335,225.41958618164062
20.8672,225.41958618164062
20.9004,225.41958618164062
20.9336,225.41958618164062
20.9674,225.41958618164062
21.0005,225.41958618164062
21.0338,225.41958618164062
21.0669,225.41958618164062
21.1002,225.41958618164062
21.1339,225.41958618164062
21.1668,225.41958618164062
21.2004,225.41958618164062
21.2338,225.41958618164062
21.2671,220.41958618164062
21.3004,215.41958618164062
21.3336,215.41958618164062
21.3672,215.41958618164062
21.4002,210.41958618164062
21.4335,210.41958618164062
21.4674,210.41958618164062
21.5005,210.41958618164062
21.5338,210.41958618164062
21.5669,210.41958618164062
21.6001,210.41958618164062
21.6338,210.41958618164062
21.6671,210.41958618164062
21.7005,210.41958618164062
21.7337,210.41958618164062
21.7670,210.41958618164062
21.8003,210.41958618164062
21.8338,210.41958618164062
21.8672,210.41958618164062
21.9003,205.41958618164062
21.9337,205.41958618164062
21.9668,205.41958618164062
22.0006,205.41958618164062
22.0338,205.41958618164062
22.0669,205.41958618164062
22.1005,205.41958618164062
22.1341,205.41958618164062
22.1671,205.41958618164062
22.2006,205.41958618164062
22.2338,205.41958618164062
22.2667,205.41958618164062
22.3001,205.41958618164062
22.3335,205.41958618164062
22.3669,205.41958618164062
22.4003,205.41958618164062
22.4335,205.41958618164062
22.4669,205.41958618164062
