t,vida
6.5837,993435.0
6.6003,993435.0
6.6168,993435.0
6.6337,993435.0
6.6505,993435.0
6.6669,993435.0
6.6836,993435.0
6.7004,993330.0
6.7171,993330.0
6.7335,993330.0
6.7503,993330.0
6.7674,993330.0
6.7839,993330.0
6.8003,993330.0
6.8171,993330.0
6.8340,993330.0
6.8504,993330.0
6.8673,993330.0
6.8837,993330.0
6.9004,993225.0
6.9172,993225.0
6.9338,993225.0
6.9503,993225.0
6.9670,993225.0
6.9837,993225.0
7.0001,993225.0
7.0173,993225.0
7.0340,993120.0
7.0507,993120.0
7.0672,993120.0
7.0839,993120.0
7.1003,993120.0
7.1173,993120.0
7.1338,993120.0
7.1510,993120.0
7.1669,993120.0
7.1840,993120.0
7.2004,993120.0
7.2169,993120.0
7.2339,993120.0
7.2506,993120.0
7.2669,993120.0
7.2836,993120.0
7.3004,993120.0
7.3170,993015.0
7.3340,993015.0
7.3509,993015.0
7.3670,993015.0
7.3835,993015.0
7.4004,993015.0
7.4172,993015.0
7.4337,993015.0
7.4508,993015.0
7.4672,993015.0
7.4835,993015.0
7.5005,993015.0
7.5172,993015.0
7.5339,993015.0
7.5503,993015.0
7.5671,993015.0
7.5836,993015.0
7.6002,993015.0
7.6168,993015.0
7.6337,993015.0
7.6502,993015.0
7.6668,993015.0
7.6839,993015.0
7.7001,993015.0
7.7172,993015.0
7.7339,993015.0
7.7503,993015.0
7.7668,993015.0
7.7834,993015.0
7.8001,993015.0
7.8171,993015.0
7.8336,992910.0
7.8503,992910.0
7.8670,992910.0
7.8839,992910.0
7.9005,992910.0
7.9171,992805.0
7.9339,992700.0
7.9504,992700.0
7.9671,992700.0
7.9836,992700.0
8.0002,992700.0
8.0171,992700.0
8.0337,992700.0
8.0513,992595.0
8.0672,992595.0
8.0835,992490.0
8.1003,992385.0
8.1173,992385.0
8.1338,992385.0
8.1508,992385.0
8.1671,992280.0
8.1835,992280.0
8.2001,992280.0
8.2172,992280.0
8.2339,992280.0
8.2502,992175.0
8.2672,992175.0
8.2839,992175.0
8.3006,992070.0
8.3172,992070.0
8.3339,992070.0
8.3506,992070.0
8.3670,991965.0
8.3835,991965.0
8.4002,991965.0
8.4170,991965.0
8.4340,991965.0
8.4505,991860.0
8.4672,991860.0
8.4836,991860.0
8.5005,991755.0
8.5172,991755.0
8.5335,991755.0
8.5505,991755.0
8.5673,991755.0
8.5838,991650.0
8.6006,991650.0
8.6170,991650.0
8.6337,991650.0
8.6504,991545.0
8.6670,991545.0
8.6837,991545.0
8.7006,991545.0
8.7170,991545.0
8.7338,991545.0
8.7506,991545.0
8.7671,991545.0
8.7838,991545.0
8.8007,991545.0
8.8171,991545.0
8.8337,991545.0
8.8503,991545.0
8.8670,991545.0
8.8840,991545.0
8.9005,991545.0
8.9170,991545.0
8.9336,991545.0
8.9505,991545.0
8.9674,991545.0
8.9838,991545.0
9.0005,991545.0
9.0170,991545.0
9.0340,991545.0
9.0506,991545.0
9.0676,991545.0
9.0836,991545.0
9.1000,991545.0
9.1168,991545.0
9.1336,991545.0
9.1503,991545.0
9.1671,991545.0
9.1835,991545.0
9.2001,991545.0
9.2168,991440.0
9.2337,991440.0
9.2509,991440.0
9.2669,991440.0
9.2835,991440.0
9.3005,991440.0
9.3171,991440.0
9.3336,991440.0
9.3505,991335.0
9.3672,991335.0
9.3839,991335.0
9.4002,991335.0
9.4172,991335.0
9.4340,991335.0
9.4504,991335.0
9.4673,991335.0
9.4838,991335.0
9.5002,991335.0
9.5172,991335.0
9.5338,991335.0
9.5502,991230.0
9.5672,991230.0
9.5838,991230.0
9.6005,991230.0
9.6172,991230.0
9.6335,991230.0
9.6504,991230.0
9.6670,991230.0
9.6837,991230.0
9.7003,991230.0
9.7172,991230.0
9.7334,991230.0
9.7504,991230.0
9.7671,991230.0
9.7836,991230.0
9.8004,991125.0
9.8169,991125.0
9.8335,991125.0
9.8504,991125.0
9.8670,991125.0
9.8838,991125.0
9.9003,991125.0
9.9171,991125.0
9.9335,991125.0
9.9504,991125.0
9.9671,991125.0
9.9836,991125.0
10.0006,991125.0
10.0169,991125.0
10.0335,991125.0
10.0504,991125.0
10.0671,991125.0
10.0839,991125.0
10.1005,991125.0
10.1169,991125.0
10.1335,991125.0
10.1508,991125.0
10.1674,991125.0
10.1836,991125.0
10.2008,991125.0
10.2167,991125.0
10.2338,991125.0
10.2505,991125.0
10.2669,991125.0
10.2835,991125.0
10.3008,991125.0
10.3170,991125.0
10.3339,991125.0
10.3503,991020.0
10.3669,991020.0
10.3836,991020.0
10.4005,991020.0
10.4172,991020.0
10.4336,991020.0
10.4501,990915.0
10.4673,990915.0
10.4835,990810.0
10.5003,990810.0
10.5169,990810.0
10.5339,990810.0
10.5503,990810.0
10.5668,990810.0
10.5837,990810.0
10.6004,990810.0
10.6172,990705.0
10.6337,990705.0
10.6506,990705.0
10.6675,990705.0
10.6834,990705.0
10.7003,990705.0
10.7168,990705.0
10.7337,990705.0
10.7504,990600.0
10.7671,990600.0
10.7837,990600.0
10.8008,990600.0
10.8170,990600.0
10.8340,990600.0
10.8507,990600.0
10.8668,990600.0
10.8839,990600.0
10.9007,990600.0
10.9170,990600.0
10.9338,990600.0
10.9504,990600.0
10.9670,990600.0
10.9836,990600.0
11.0004,990600.0
11.0170,990600.0
11.0339,990600.0
11.0502,990495.0
11.0672,990495.0
11.0840,990495.0
11.1004,990495.0
11.1172,990495.0
11.1342,990495.0
11.1504,990495.0
11.1671,990495.0
11.1835,990495.0
11.2002,990495.0
11.2170,990495.0
11.2336,990495.0
11.2503,990495.0
11.2671,990495.0
11.2838,990495.0
11.3004,990495.0
11.3171,990390.0
11.3338,990390.0
11.3505,990390.0
11.3668,990390.0
11.3836,990075.0
11.4005,990075.0
11.4169,990075.0
11.4337,990075.0
11.4504,990075.0
11.4669,990075.0
11.4838,990075.0
11.5005,990075.0
11.5171,989970.0
11.5337,989970.0
11.5504,989970.0
11.5674,989970.0
11.5837,989970.0
11.6001,989970.0
11.6169,989970.0
11.6336,989970.0
11.6504,989970.0
11.6670,989970.0
11.6836,989970.0
11.7005,989970.0
11.7169,989970.0
11.7337,989970.0
11.7505,989970.0
11.7669,989970.0
11.7838,989970.0
11.8006,989970.0
11.8172,989970.0
11.8336,989970.0
11.8504,989970.0
11.8674,989970.0
11.8840,989970.0
11.9008,989970.0
11.9169,989970.0
11.9337,989970.0
11.9501,989970.0
11.9670,989970.0
11.9836,989865.0
12.0003,989865.0
12.0167,989760.0
12.0338,989760.0
12.0505,989760.0
12.0671,989760.0
12.0835,989760.0
12.1003,989760.0
12.1173,989760.0
12.1337,989760.0
12.1503,989760.0
12.1668,989760.0
12.1836,989760.0
12.2005,989760.0
